country,iso3,year,convention_status_current,convention_signed_year,convention_ratified_year,convention_entry_into_force_year,convention_denounced_effective_year,treatment_main_ratification,post_entry_into_force,active_party_annual_approx,event_time_main_ratification_years,years_since_entry_into_force,outcome_primary_female_intentional_homicide_rate_per_100k,outcome_secondary_sexual_violence_rate_per_100k,outcome_secondary_rape_rate_per_100k,gdp_per_capita_constant_2015_usd,female_labor_force_participation_pct,turkey_post_denunciation_2021_onward,microstate_country,sample_exclude_turkey,sample_exclude_microstates,sample_primary_female_homicide_2000_2023,sample_secondary_sexual_violence_2005_2023,sample_secondary_rape_2005_2023,sample_core_controls_available,sample_primary_full_controls,sample_secondary_sv_full_controls,sample_secondary_rape_full_controls,population_total,grevio_report_year,grevio_report_available,sample_primary_grevio_available,wbl_dv_legislation,wbl_femicide_law,sample_wbl_dv_legislation,sample_wbl_femicide_law,ratified_by_2023,ratification_after_analysis_window,government_effectiveness_wgi,rule_of_law_wgi,wgi_value_status,grevio_baseline_report_year_verified,grevio_report_available_verified,grevio_score_status,wave_shelter_reference_population_2020,wave_shelter_existing_beds_2020,wave_shelter_beds_needed_ic_standard_2020,wave_shelter_beds_missing_2020,wave_shelter_pct_beds_missing_2020,wave_shelter_beds_per_10k_total_population_2020,wave_shelter_meets_ic_minimum_standard_2020,data_quality_note
Poland,POL,2021,party,2012,2015.0,2015.0,,1,1,1,6,6,0.403,8.449,1.53,16368.62,51.0,0,0,1,1,1,1,1,1,1,1,1,37840000,2021,1,1,1.0,0.0,1,1,1,0,0.44,0.73,retained_legacy_not_independently_reimported,2021,1,excluded_until_researcher_coding_rubric_is_documented,37958138,633,3796,3163,83,0.166763,0,GDP parsed from comma-formatted text to numeric.
Poland,POL,2022,party,2012,2015.0,2015.0,,1,1,1,7,7,0.46,8.785,1.537,17303.64,51.6,0,0,1,1,1,1,1,1,1,1,1,41026000,2021,1,1,1.0,0.0,1,1,1,0,0.36,0.6,retained_legacy_not_independently_reimported,2021,1,excluded_until_researcher_coding_rubric_is_documented,37958138,633,3796,3163,83,0.166763,0,GDP parsed from comma-formatted text to numeric.
Poland,POL,2023,party,2012,2015.0,2015.0,,1,1,1,8,8,0.611,9.068,1.287,17410.38,52.2,0,0,1,1,1,1,1,1,1,1,1,38539000,2021,1,1,1.0,0.0,1,1,1,0,0.3,0.32,retained_legacy_not_independently_reimported,2021,1,excluded_until_researcher_coding_rubric_is_documented,37958138,633,3796,3163,83,0.166763,0,GDP parsed from comma-formatted text to numeric. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.
Portugal,PRT,1990,party,2011,2013.0,2014.0,,0,0,0,-23,-24,,,,14593.27,48.1,0,0,1,1,0,0,0,0,0,0,0,9983000,2019,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,1991,party,2011,2013.0,2014.0,,0,0,0,-22,-23,,,,15265.88,50.1,0,0,1,1,0,0,0,0,0,0,0,10009000,2019,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,1992,party,2011,2013.0,2014.0,,0,0,0,-21,-22,,,,15444.2,48.6,0,0,1,1,0,0,0,0,0,0,0,10038000,2019,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,1993,party,2011,2013.0,2014.0,,0,0,0,-20,-21,,,,15110.14,48.8,0,0,1,1,0,0,0,0,0,0,0,10034000,2019,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,1994,party,2011,2013.0,2014.0,,0,0,0,-19,-20,0.775,,,15214.93,49.1,0,0,1,1,0,0,0,0,0,0,0,10031000,2019,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,1995,party,2011,2013.0,2014.0,,0,0,0,-18,-19,0.67,,,15811.72,49.1,0,0,1,1,0,0,0,0,0,0,0,10030000,2019,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,1996,party,2011,2013.0,2014.0,,0,0,0,-17,-18,0.512,,,16304.38,49.5,0,0,1,1,0,0,0,1,0,0,0,10056000,2019,0,0,1.0,0.0,1,1,1,0,2.17,2.19,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,1997,party,2011,2013.0,2014.0,,0,0,0,-16,-17,0.54,,,16946.09,50.5,0,0,1,1,0,0,0,0,0,0,0,10088000,2019,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,1998,party,2011,2013.0,2014.0,,0,0,0,-15,-16,0.599,,,17671.31,51.9,0,0,1,1,0,0,0,1,0,0,0,10120000,2019,0,0,1.0,0.0,1,1,1,0,1.89,2.11,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,1999,party,2011,2013.0,2014.0,,0,0,0,-14,-15,0.629,,,18258.09,52.3,0,0,1,1,0,0,0,0,0,0,0,10164000,2019,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2000,party,2011,2013.0,2014.0,,0,0,0,-13,-14,0.674,,,18822.09,52.7,0,0,1,1,1,0,0,1,1,0,0,10226000,2019,0,0,1.0,0.0,1,1,1,0,1.65,2.04,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2001,party,2011,2013.0,2014.0,,0,0,0,-12,-13,0.468,,,19053.09,53.5,0,0,1,1,1,0,0,0,0,0,0,10290000,2019,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2002,party,2011,2013.0,2014.0,,0,0,0,-11,-12,0.692,,,19095.11,54.1,0,0,1,1,1,0,0,1,1,0,0,10329000,2019,0,0,1.0,0.0,1,1,1,0,1.96,2.22,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2003,party,2011,2013.0,2014.0,,0,0,0,-10,-11,0.615,18.806,3.75,18846.54,54.8,0,0,1,1,1,0,0,1,1,0,0,10475000,2019,0,0,1.0,0.0,1,1,1,0,1.88,2.17,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2004,party,2011,2013.0,2014.0,,0,0,0,-9,-10,0.723,16.229,3.225,19137.84,54.3,0,0,1,1,1,0,0,1,1,0,0,10501000,2019,0,0,1.0,0.0,1,1,1,0,1.78,2.1,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2005,party,2011,2013.0,2014.0,,0,0,0,-8,-9,0.603,15.415,3.475,19251.71,55.3,0,0,1,1,1,1,1,1,1,1,1,10503000,2019,0,0,1.0,0.0,1,1,1,0,1.79,2.08,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2006,party,2011,2013.0,2014.0,,0,0,0,-7,-8,0.774,16.429,3.24,19529.31,55.5,0,0,1,1,1,1,1,1,1,1,1,10541000,2019,0,0,1.0,0.0,1,1,1,0,1.47,1.66,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2007,party,2011,2013.0,2014.0,,0,0,0,-6,-7,0.943,17.162,2.892,19979.57,55.9,0,0,1,1,1,1,1,1,1,1,1,10563000,2019,0,0,1.0,0.0,1,1,1,0,1.52,1.71,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2008,party,2011,2013.0,2014.0,,0,0,0,-5,-6,0.656,21.308,2.972,20014.47,55.8,0,0,1,1,1,1,1,1,1,1,1,10558000,2019,0,0,1.0,0.0,1,1,1,0,1.83,1.72,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2009,party,2011,2013.0,2014.0,,0,0,0,-4,-5,0.687,24.167,3.565,19371.13,55.6,0,0,1,1,1,1,1,1,1,1,1,10568000,2019,0,0,1.0,1.0,1,1,1,0,1.96,1.8,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2010,party,2011,2013.0,2014.0,,0,0,0,-3,-4,0.755,20.229,4.008,19698.68,55.8,0,0,1,1,1,1,1,1,1,1,1,10573000,2019,0,0,1.0,1.0,1,1,1,0,1.67,1.74,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2011,party,2011,2013.0,2014.0,,0,0,0,-2,-3,0.71,19.807,3.543,19389.64,54.6,0,0,1,1,1,1,1,1,1,1,1,10557000,2019,0,0,1.0,1.0,1,1,1,0,1.57,1.69,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2012,party,2011,2013.0,2014.0,,0,0,0,-1,-2,0.752,19.3,3.567,18679.76,54.7,0,0,1,1,1,1,1,1,1,1,1,10514000,2019,0,0,1.0,1.0,1,1,1,0,1.7,1.76,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2013,party,2011,2013.0,2014.0,,1,0,0,0,-1,0.948,20.424,3.299,18597.72,54.2,0,0,1,1,1,1,1,1,1,1,1,10458000,2019,0,0,1.0,1.0,1,1,1,0,2.03,1.77,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2014,party,2011,2013.0,2014.0,,1,1,1,1,0,0.881,22.4,3.594,18836.9,53.8,0,0,1,1,1,1,1,1,1,1,1,10401000,2019,0,0,1.0,1.0,1,1,1,0,1.67,1.9,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2015,party,2011,2013.0,2014.0,,1,1,1,2,1,0.583,23.577,3.616,19215.78,53.7,0,0,1,1,1,1,1,1,1,1,1,10358000,2019,0,0,1.0,1.0,1,1,1,0,1.98,1.88,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2016,party,2011,2013.0,2014.0,,1,1,1,3,2,0.336,23.902,3.238,19662.82,53.5,0,0,1,1,1,1,1,1,1,1,1,10325000,2019,0,0,1.0,1.0,1,1,1,0,1.96,1.78,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2017,party,2011,2013.0,2014.0,,1,1,1,4,3,0.441,24.567,3.949,20364.2,54.0,0,0,1,1,1,1,1,1,1,1,1,10310000,2019,0,0,1.0,1.0,1,1,1,0,2.21,1.88,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2018,party,2011,2013.0,2014.0,,1,1,1,5,4,0.504,23.854,4.077,20997.77,54.3,0,0,1,1,1,1,1,1,1,1,1,10278000,2019,0,0,1.0,1.0,1,1,1,0,2.02,1.89,retained_legacy_not_independently_reimported,2019,0,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2019,party,2011,2013.0,2014.0,,1,1,1,6,5,0.604,26.114,4.167,21569.19,54.5,0,0,1,1,1,1,1,1,1,1,1,10277000,2019,1,1,1.0,1.0,1,1,1,0,1.94,1.89,retained_legacy_not_independently_reimported,2019,1,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2020,party,2011,2013.0,2014.0,,1,1,1,7,6,0.619,23.47,3.037,19778.71,53.2,0,0,1,1,1,1,1,1,1,1,1,10300000,2019,1,1,1.0,1.0,1,1,1,0,1.68,1.97,retained_legacy_not_independently_reimported,2019,1,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2021,party,2011,2013.0,2014.0,,1,1,1,8,7,0.459,26.167,3.821,20747.7,52.9,0,0,1,1,1,1,1,1,1,1,1,10344000,2019,1,1,1.0,1.0,1,1,1,0,1.63,1.89,retained_legacy_not_independently_reimported,2019,1,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2022,party,2011,2013.0,2014.0,,1,1,1,9,8,0.44,29.029,4.982,22042.87,53.8,0,0,1,1,1,1,1,1,1,1,1,10343000,2019,1,1,1.0,1.0,1,1,1,0,1.4,1.56,retained_legacy_not_independently_reimported,2019,1,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric.
Portugal,PRT,2023,party,2011,2013.0,2014.0,,1,1,1,10,9,,30.851,4.736,22417.16,54.7,0,0,1,1,0,1,1,0,0,0,0,10480000,2019,1,0,1.0,1.0,1,1,1,0,,,excluded_legacy_flagged_for_manual_review,2019,1,excluded_until_researcher_coding_rubric_is_documented,10295909,605,1030,425,41,0.587612,0,GDP parsed from comma-formatted text to numeric. | WGI legacy value excluded because source file flagged this country-year for manual review. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.
Romania,ROU,1990,party,2014,2016.0,2016.0,,0,0,0,-26,-26,1.644,,,5019.44,41.4,0,0,1,1,0,0,0,0,0,0,0,22810000,2022,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,1991,party,2014,2016.0,2016.0,,0,0,0,-25,-25,1.562,,,4409.15,41.6,0,0,1,1,0,0,0,0,0,0,0,22755000,2022,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,1992,party,2014,2016.0,2016.0,,0,0,0,-24,-24,1.81,,,4059.1,41.9,0,0,1,1,0,0,0,0,0,0,0,22788000,2022,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,1993,party,2014,2016.0,2016.0,,0,0,0,-23,-23,1.701,,,4126.77,42.0,0,0,1,1,0,0,0,0,0,0,0,22764000,2022,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,1994,party,2014,2016.0,2016.0,,0,0,0,-22,-22,1.894,,,4295.27,41.9,0,0,1,1,0,0,0,0,0,0,0,22736000,2022,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,1995,party,2014,2016.0,2016.0,,0,0,0,-21,-21,1.789,,,4572.26,41.6,0,0,1,1,0,0,0,0,0,0,0,22681000,2022,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,1996,party,2014,2016.0,2016.0,,0,0,0,-20,-20,1.884,,,4764.64,41.6,0,0,1,1,0,0,0,1,0,0,0,22608000,2022,0,0,0.0,0.0,1,1,1,0,-0.49,-0.04,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,1997,party,2014,2016.0,2016.0,,0,0,0,-19,-19,1.907,,,4546.67,41.9,0,0,1,1,0,0,0,0,0,0,0,22543000,2022,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,1998,party,2014,2016.0,2016.0,,0,0,0,-18,-18,1.429,,,4463.61,42.1,0,0,1,1,0,0,0,1,0,0,0,22503000,2022,0,0,0.0,0.0,1,1,1,0,-0.9,-0.19,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,1999,party,2014,2016.0,2016.0,,0,0,0,-17,-17,1.415,,,4453.78,42.3,0,0,1,1,0,0,0,0,0,0,0,22458000,2022,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2000,party,2014,2016.0,2016.0,,0,0,0,-16,-16,1.222,,,4569.31,42.4,0,0,1,1,1,0,0,1,1,0,0,21606000,2022,0,0,0.0,0.0,1,1,1,0,-0.45,-0.31,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2001,party,2014,2016.0,2016.0,,0,0,0,-15,-15,1.552,,,4875.3,42.2,0,0,1,1,1,0,0,0,0,0,0,21560000,2022,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2002,party,2014,2016.0,2016.0,,0,0,0,-14,-14,2.145,,,5248.55,42.1,0,0,1,1,1,0,0,1,1,0,0,21534000,2022,0,0,0.0,0.0,1,1,1,0,-0.33,-0.45,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2003,party,2014,2016.0,2016.0,,0,0,0,-13,-13,2.119,,4.552,5410.31,42.1,0,0,1,1,1,0,0,1,1,0,0,21508000,2022,0,0,0.0,0.0,1,1,1,0,-0.48,-0.36,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2004,party,2014,2016.0,2016.0,,0,0,0,-12,-12,1.384,,4.453,6008.64,42.1,0,0,1,1,1,0,0,1,1,0,0,21483000,2022,0,0,1.0,0.0,1,1,1,0,-0.3,-0.32,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2005,party,2014,2016.0,2016.0,,0,0,0,-11,-11,1.416,,4.775,6328.09,42.1,0,0,1,1,1,0,1,1,1,0,1,21366000,2022,0,0,1.0,0.0,1,1,1,0,-0.49,-0.26,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2006,party,2014,2016.0,2016.0,,0,0,0,-10,-10,1.008,,5.305,6876.78,42.2,0,0,1,1,1,0,1,1,1,0,1,21334000,2022,0,0,1.0,0.0,1,1,1,0,-0.32,-0.23,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2007,party,2014,2016.0,2016.0,,0,0,0,-9,-9,1.136,7.499,5.021,7483.97,42.4,0,0,1,1,1,1,1,1,1,1,1,20376000,2022,0,0,1.0,0.0,1,1,1,0,-0.6,-0.18,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2008,party,2014,2016.0,2016.0,,0,0,0,-8,-8,0.94,7.558,4.904,8318,42.9,0,0,1,1,1,1,1,1,1,1,1,20317000,2022,0,0,1.0,0.0,1,1,1,0,-0.61,-0.03,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2009,party,2014,2016.0,2016.0,,0,0,0,-7,-7,0.825,7.8,4.894,7924.87,38.9,0,0,1,1,1,1,1,1,1,1,1,20295000,2022,0,0,1.0,0.0,1,1,1,0,-0.62,0.09,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2010,party,2014,2016.0,2016.0,,0,0,0,-6,-6,0.85,7.273,4.39,7660.71,41.9,0,0,1,1,1,1,1,1,1,1,1,20246000,2022,0,0,1.0,0.0,1,1,1,0,-0.19,0.18,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2011,party,2014,2016.0,2016.0,,0,0,0,-5,-5,0.657,6.533,3.846,8044.57,41.9,0,0,1,1,1,1,1,1,1,1,1,19043000,2022,0,0,1.0,0.0,1,1,1,0,-0.33,0.18,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2012,party,2014,2016.0,2016.0,,0,0,0,-4,-4,0.796,7.644,4.44,8234.29,41.8,0,0,1,1,1,1,1,1,1,1,1,19864000,2022,0,0,1.0,0.0,1,1,1,0,-0.29,0.16,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2013,party,2014,2016.0,2016.0,,0,0,0,-3,-3,0.559,8.653,4.875,8287.96,41.7,0,0,1,1,1,1,1,1,1,1,1,19870000,2022,0,0,1.0,0.0,1,1,1,0,0.23,0.32,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2014,party,2014,2016.0,2016.0,,0,0,0,-2,-2,1.037,7.592,4.382,8661.47,42.0,0,0,1,1,1,1,1,1,1,1,1,19878000,2022,0,0,1.0,0.0,1,1,1,0,0.38,0.41,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
Romania,ROU,2015,party,2014,2016.0,2016.0,,0,0,0,-1,-1,0.925,8.756,5.113,8977.02,42.5,0,0,1,1,1,1,1,1,1,1,1,19870000,2022,0,0,1.0,0.0,1,1,1,0,0.18,0.35,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,19328838,796,1933,1137,59,0.41182,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
