country,iso3,year,convention_status_current,convention_signed_year,convention_ratified_year,convention_entry_into_force_year,convention_denounced_effective_year,treatment_main_ratification,post_entry_into_force,active_party_annual_approx,event_time_main_ratification_years,years_since_entry_into_force,outcome_primary_female_intentional_homicide_rate_per_100k,outcome_secondary_sexual_violence_rate_per_100k,outcome_secondary_rape_rate_per_100k,gdp_per_capita_constant_2015_usd,female_labor_force_participation_pct,turkey_post_denunciation_2021_onward,microstate_country,sample_exclude_turkey,sample_exclude_microstates,sample_primary_female_homicide_2000_2023,sample_secondary_sexual_violence_2005_2023,sample_secondary_rape_2005_2023,sample_core_controls_available,sample_primary_full_controls,sample_secondary_sv_full_controls,sample_secondary_rape_full_controls,population_total,grevio_report_year,grevio_report_available,sample_primary_grevio_available,wbl_dv_legislation,wbl_femicide_law,sample_wbl_dv_legislation,sample_wbl_femicide_law,ratified_by_2023,ratification_after_analysis_window,government_effectiveness_wgi,rule_of_law_wgi,wgi_value_status,grevio_baseline_report_year_verified,grevio_report_available_verified,grevio_score_status,wave_shelter_reference_population_2020,wave_shelter_existing_beds_2020,wave_shelter_beds_needed_ic_standard_2020,wave_shelter_beds_missing_2020,wave_shelter_pct_beds_missing_2020,wave_shelter_beds_per_10k_total_population_2020,wave_shelter_meets_ic_minimum_standard_2020,data_quality_note,male_intentional_homicide_rate_per_100k,total_intentional_homicide_rate_per_100k,female_ipf_homicide_rate_per_100k,male_ipf_homicide_rate_per_100k,female_ip_homicide_rate_per_100k,female_share_of_homicide_victims,log_female_male_homicide_ratio,unodc_subregion,post_socialist,convention_denunciation_year,treat_year_first_full_ratification,treat_year_first_full_eif,ever_ratified_verified,treatment_first_full_year_ratification,treatment_first_full_year_eif,treatment_ratification_nonabsorbing
Albania,ALB,2014,party,2011,2013.0,2014.0,,1,1,1,1.0,0.0,0.818,3.341,1.412,4045.12,44.0,0,0,1,1,1,1,1,1,1,1,1,2728000,2017.0,0,0,1.0,0.0,1,1,1,0,-0.08,-0.53,retained_legacy_not_independently_reimported,2017.0,0,excluded_until_researcher_coding_rubric_is_documented,2845955.0,153.0,285.0,132.0,46.0,0.537605,0.0,GDP parsed from comma-formatted text to numeric.,8.49069242640675,4.6147231364138,0.681718093207225,0.835150074728533,,0.08787485529971005,-2.3398634972576366,Southern Europe,1,,2014.0,2015.0,True,1,0,1
Albania,ALB,2015,party,2011,2013.0,2014.0,,1,1,1,2.0,1.0,1.093,5.14,2.449,4199.54,47.1,0,0,1,1,1,1,1,1,1,1,1,2880000,2017.0,0,0,1.0,0.0,1,1,1,0,0.06,-0.54,retained_legacy_not_independently_reimported,2017.0,0,excluded_until_researcher_coding_rubric_is_documented,2845955.0,153.0,285.0,132.0,46.0,0.537605,0.0,GDP parsed from comma-formatted text to numeric.,3.34634807109177,2.20793808941597,0.682951648730649,0.697155848144119,0.614656483857584,0.24620732199788928,-1.118943413988521,Southern Europe,1,,2014.0,2015.0,True,1,1,1
Albania,ALB,2016,party,2011,2013.0,2014.0,,1,1,1,3.0,2.0,1.161,4.141,1.518,4431.56,49.9,0,0,1,1,1,1,1,1,1,1,1,2876000,2017.0,0,0,1.0,0.0,1,1,1,0,0.06,-0.54,retained_legacy_not_independently_reimported,2017.0,0,excluded_until_researcher_coding_rubric_is_documented,2845955.0,153.0,285.0,132.0,46.0,0.537605,0.0,GDP parsed from comma-formatted text to numeric.,4.32316494722078,2.72614352662554,1.02477775986314,0.348642334453289,0.546548138593677,0.21170041586520152,-1.3147060579718266,Southern Europe,1,,2014.0,2015.0,True,1,1,1
Albania,ALB,2017,party,2011,2013.0,2014.0,,1,1,1,4.0,3.0,0.888,3.899,1.484,4648.23,49.7,0,0,1,1,1,1,1,1,1,1,1,2873000,2017.0,1,1,1.0,0.0,1,1,1,0,0.18,-0.7,retained_legacy_not_independently_reimported,2017.0,1,excluded_until_researcher_coding_rubric_is_documented,2845955.0,153.0,285.0,132.0,46.0,0.537605,0.0,GDP parsed from comma-formatted text to numeric.,3.13710836687716,2.00121280396654,0.751468523203811,0.20914055779181,0.341576601456278,0.22061517829119862,-1.2620850093507077,Southern Europe,1,,2014.0,2015.0,True,1,1,1
Albania,ALB,2018,party,2011,2013.0,2014.0,,1,1,1,5.0,4.0,1.026,3.766,1.451,4893.82,51.4,0,0,1,1,1,1,1,1,1,1,1,2866000,2017.0,1,1,1.0,0.0,1,1,1,0,0.15,-0.7,retained_legacy_not_independently_reimported,2017.0,1,excluded_until_researcher_coding_rubric_is_documented,2845955.0,153.0,285.0,132.0,46.0,0.537605,0.0,GDP parsed from comma-formatted text to numeric.,3.56003297567799,2.28039848927055,,,0.273661453415979,0.22372276986262143,-1.2441020609033577,Southern Europe,1,,2014.0,2015.0,True,1,1,1
Albania,ALB,2019,party,2011,2013.0,2014.0,,1,1,1,6.0,5.0,0.892,5.338,2.669,5072.44,52.9,0,0,1,1,1,1,1,1,1,1,1,2855000,2017.0,1,1,1.0,0.0,1,1,1,0,-0.1,-0.72,retained_legacy_not_independently_reimported,2017.0,1,excluded_until_researcher_coding_rubric_is_documented,2845955.0,153.0,285.0,132.0,46.0,0.537605,0.0,GDP parsed from comma-formatted text to numeric.,3.64102567693319,2.25302550996799,0.823700329583094,0.350098622782038,,0.19677806030066014,-1.4065545677356743,Southern Europe,1,,2014.0,2015.0,True,1,1,1
Albania,ALB,2020,party,2011,2013.0,2014.0,,1,1,1,7.0,6.0,0.62,5.049,2.263,4980.62,52.3,0,0,1,1,1,1,1,1,1,1,1,2837000,2017.0,1,1,1.0,0.0,1,1,1,0,-0.25,-0.63,retained_legacy_not_independently_reimported,2017.0,1,excluded_until_researcher_coding_rubric_is_documented,2845955.0,153.0,285.0,132.0,46.0,0.537605,0.0,GDP parsed from comma-formatted text to numeric.,3.65834826279463,2.12398982086583,,,,0.14491573895272708,-1.7750475521739384,Southern Europe,1,,2014.0,2015.0,True,1,1,1
Albania,ALB,2021,party,2011,2013.0,2014.0,,1,1,1,8.0,7.0,0.833,4.737,2.281,5511.76,52.5,0,0,1,1,1,1,1,1,1,1,1,2811000,2017.0,1,1,1.0,0.0,1,1,1,0,-0.05,-0.47,retained_legacy_not_independently_reimported,2017.0,1,excluded_until_researcher_coding_rubric_is_documented,2845955.0,153.0,285.0,132.0,46.0,0.537605,0.0,GDP parsed from comma-formatted text to numeric.,3.83072589772884,2.31608568885389,,,,0.17861255534028225,-1.5257759514825326,Southern Europe,1,,2014.0,2015.0,True,1,1,1
Albania,ALB,2022,party,2011,2013.0,2014.0,,1,1,1,9.0,8.0,0.56,5.977,2.016,5867.65,56.4,0,0,1,1,1,1,1,1,1,1,1,2777000,2017.0,1,1,1.0,0.0,1,1,1,0,0.09,-0.23,retained_legacy_not_independently_reimported,2017.0,1,excluded_until_researcher_coding_rubric_is_documented,2845955.0,153.0,285.0,132.0,46.0,0.537605,0.0,GDP parsed from comma-formatted text to numeric.,2.86068397523506,1.6975478920699,,,,0.16370994925408694,-1.63087924367247,Southern Europe,1,,2014.0,2015.0,True,1,1,1
Albania,ALB,2023,party,2011,2013.0,2014.0,,1,1,1,10.0,9.0,0.844,4.766,1.778,6198.17,58.0,0,0,1,1,1,1,1,1,1,1,1,2745000,2017.0,1,1,1.0,0.0,1,1,1,0,0.18,-0.11,retained_legacy_not_independently_reimported,2017.0,1,excluded_until_researcher_coding_rubric_is_documented,2845955.0,153.0,285.0,132.0,46.0,0.537605,0.0,GDP parsed from comma-formatted text to numeric. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.,1.94230002132933,1.38708340817063,,,,0.3029106677454396,-0.8334756332236108,Southern Europe,1,,2014.0,2015.0,True,1,1,1
Andorra,AND,1990,party,2013,2014.0,2014.0,,0,0,0,-24.0,-24.0,,,,31143.16,,0,1,1,0,0,0,0,0,0,0,0,54000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,1991,party,2013,2014.0,2014.0,,0,0,0,-23.0,-23.0,,,,29642.32,,0,1,1,0,0,0,0,0,0,0,0,57000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,1992,party,2013,2014.0,2014.0,,0,0,0,-22.0,-22.0,,,,28161.96,,0,1,1,0,0,0,0,0,0,0,0,59000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,1993,party,2013,2014.0,2014.0,,0,0,0,-21.0,-21.0,,,,26518.25,,0,1,1,0,0,0,0,0,0,0,0,61000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,1994,party,2013,2014.0,2014.0,,0,0,0,-20.0,-20.0,,,,26587.15,,0,1,1,0,0,0,0,0,0,0,0,63000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,1995,party,2013,2014.0,2014.0,,0,0,0,-19.0,-19.0,,,,27619.52,,0,1,1,0,0,0,0,0,0,0,0,64000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,1996,party,2013,2014.0,2014.0,,0,0,0,-18.0,-18.0,,,,28871.23,,0,1,1,0,0,0,0,0,0,0,0,65000,,0,0,,,0,0,1,0,2.4,1.97,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,1997,party,2013,2014.0,2014.0,,0,0,0,-17.0,-17.0,,,,31140.7,,0,1,1,0,0,0,0,0,0,0,0,66000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,1998,party,2013,2014.0,2014.0,,0,0,0,-16.0,-16.0,,,,31800.38,,0,1,1,0,0,0,0,0,0,0,0,67000,,0,0,,,0,0,1,0,2.39,2.0,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,1999,party,2013,2014.0,2014.0,,0,0,0,-15.0,-15.0,,,,32938.66,,0,1,1,0,0,0,0,0,0,0,0,68000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2000,party,2013,2014.0,2014.0,,0,0,0,-14.0,-14.0,,,,34113.83,,0,1,1,0,0,0,0,0,0,0,0,67000,,0,0,,,0,0,1,0,2.35,2.19,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2001,party,2013,2014.0,2014.0,,0,0,0,-13.0,-13.0,,,,36790.12,,0,1,1,0,0,0,0,0,0,0,0,68000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2002,party,2013,2014.0,2014.0,,0,0,0,-12.0,-12.0,,,,38084.5,,0,1,1,0,0,0,0,0,0,0,0,69000,,0,0,,,0,0,1,0,2.33,2.08,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2003,party,2013,2014.0,2014.0,,0,0,0,-11.0,-11.0,,,,39620.34,,0,1,1,0,0,0,0,0,0,0,0,70000,,0,0,,,0,0,1,0,2.29,1.8,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2004,party,2013,2014.0,2014.0,,0,0,0,-10.0,-10.0,,,,40054.34,,0,1,1,0,0,0,0,0,0,0,0,73000,,0,0,,,0,0,1,0,2.56,2.03,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,1.34544231416078,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2005,party,2013,2014.0,2014.0,,0,0,0,-9.0,-9.0,,,,40528.19,,0,1,1,0,0,0,0,0,0,0,0,76000,,0,0,,,0,0,1,0,2.19,1.64,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2006,party,2013,2014.0,2014.0,,0,0,0,-8.0,-8.0,,,,41322.07,,0,1,1,0,0,0,0,0,0,0,0,79000,,0,0,,,0,0,1,0,2.62,1.45,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2007,party,2013,2014.0,2014.0,,0,0,0,-7.0,-7.0,0.0,12.213,2.443,40789.18,,0,1,1,0,1,1,1,0,0,0,0,81000,,0,0,,,0,0,1,0,2.55,1.99,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,0.0,0.0,0.0,0.0,,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2008,party,2013,2014.0,2014.0,,0,0,0,-6.0,-6.0,2.511,17.965,2.395,37775.14,,0,1,1,0,1,1,1,0,0,0,0,82000,,0,0,,,0,0,1,0,2.6,2.02,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,0.0,1.19768367976334,2.51126932107834,0.0,0.0,1.0,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2009,party,2013,2014.0,2014.0,,0,0,0,-5.0,-5.0,0.0,7.152,0.0,35604.4,,0,1,1,0,1,1,1,0,0,0,0,82000,,0,0,,,0,0,1,0,2.61,2.07,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,0.0,0.0,2.49236712567761,0.0,2.49236712567761,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2010,party,2013,2014.0,2014.0,,0,0,0,-4.0,-4.0,0.0,12.391,1.239,36277.28,,0,1,1,0,1,1,1,0,0,0,0,82000,,0,0,,,0,0,1,0,2.57,2.04,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,0.0,0.0,0.0,2.40341284624166,0.0,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2011,party,2013,2014.0,2014.0,,0,0,0,-3.0,-3.0,0.0,21.856,2.571,37637.5,,0,1,1,0,1,1,1,0,0,0,0,80000,,0,0,,,0,0,1,0,2.55,2.38,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,2.52003427246611,1.28562796497949,0.0,0.0,0.0,0.0,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2012,party,2013,2014.0,2014.0,,0,0,0,-2.0,-2.0,0.0,23.427,6.508,36207.0,,0,1,1,0,1,1,1,0,0,0,0,78000,,0,0,,,0,0,1,0,2.59,2.38,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,0.0,0.0,0.0,0.0,0.0,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2013,party,2013,2014.0,2014.0,,0,0,0,-1.0,-1.0,0.0,23.938,3.99,35684.19,,0,1,1,0,1,1,1,0,0,0,0,76000,,0,0,,,0,0,1,0,2.61,2.38,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,0.0,0.0,0.0,0.0,0.0,,,Southern Europe,0,,2015.0,2015.0,True,0,0,0
Andorra,AND,2014,party,2013,2014.0,2014.0,,1,1,1,0.0,0.0,0.0,21.699,8.137,37300.64,,0,1,1,0,1,1,1,0,0,0,0,74000,,0,0,,,0,0,1,0,2.91,2.79,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,0.0,0.0,0.0,0.0,0.0,,,Southern Europe,0,,2015.0,2015.0,True,0,0,1
Andorra,AND,2015,party,2013,2014.0,2014.0,,1,1,1,1.0,1.0,0.0,15.241,1.386,38654.95,,0,1,1,0,1,1,1,0,0,0,0,72000,,0,0,,,0,0,1,0,2.97,2.59,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,0.0,0.0,0.0,0.0,0.0,,,Southern Europe,0,,2015.0,2015.0,True,1,1,1
Andorra,AND,2016,party,2013,2014.0,2014.0,,1,1,1,2.0,2.0,,24.937,2.771,40085.04,,0,1,1,0,0,1,1,0,0,0,0,72000,,0,0,,,0,0,1,0,3.08,2.59,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,1,1,1
Andorra,AND,2017,party,2013,2014.0,2014.0,,1,1,1,3.0,3.0,,27.114,4.067,39361.08,,0,1,1,0,0,1,1,0,0,0,0,73000,,0,0,,,0,0,1,0,3.21,2.63,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,1,1,1
Andorra,AND,2018,party,2013,2014.0,2014.0,,1,1,1,4.0,4.0,,34.592,2.661,39242.16,,0,1,1,0,0,1,1,0,0,0,0,77000,,0,0,,,0,0,1,0,3.21,2.63,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,1,1,1
Andorra,AND,2019,party,2013,2014.0,2014.0,,1,1,1,5.0,5.0,,49.69,0.0,39346.29,,0,1,1,0,0,1,1,0,0,0,0,77000,,0,0,,,0,0,1,0,3.16,2.59,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,1,1,1
Andorra,AND,2020,party,2013,2014.0,2014.0,,1,1,1,6.0,6.0,,,,34536.67,,0,1,1,0,0,0,0,0,0,0,0,77000,,0,0,,,0,0,1,0,2.99,2.77,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,5.07794647844412,2.58464719565779,,,,,,Southern Europe,0,,2015.0,2015.0,True,1,1,1
Andorra,AND,2021,party,2013,2014.0,2014.0,,1,1,1,7.0,7.0,,,,36929.04,,0,1,1,0,0,0,0,0,0,0,0,79000,,0,0,,,0,0,1,0,2.99,2.81,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,1,1,1
Andorra,AND,2022,party,2013,2014.0,2014.0,,1,1,1,8.0,8.0,,,,39780.42,,0,1,1,0,0,0,0,0,0,0,0,79000,,0,0,,,0,0,1,0,,,excluded_legacy_flagged_for_manual_review,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | WGI legacy value excluded because source file flagged this country-year for manual review.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,1,1,1
Andorra,AND,2023,party,2013,2014.0,2014.0,,1,1,1,9.0,9.0,,,,40227.25,,0,1,1,0,0,0,0,0,0,0,0,80000,,0,0,,,0,0,1,0,,,excluded_legacy_flagged_for_manual_review,,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | WGI legacy value excluded because source file flagged this country-year for manual review. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.,,,,,,,,Southern Europe,0,,2015.0,2015.0,True,1,1,1
Armenia,ARM,1990,signed_not_ratified,2018,,,,0,0,0,,,1.23,,,1644.02,57.6,0,0,1,1,0,0,0,0,0,0,0,3545000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,GDP parsed from comma-formatted text to numeric.,9.13652248726599,5.01108138714052,,,,0.11865116788304902,-2.0052656718312165,Western Asia,1,,,,False,0,0,0
Armenia,ARM,1991,signed_not_ratified,2018,,,,0,0,0,,,1.579,,,1426.83,57.5,0,0,1,1,0,0,0,0,0,0,0,3577000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,GDP parsed from comma-formatted text to numeric.,9.03292386275437,5.14668537551365,,,,0.1487948858681468,-1.7440843740702774,Western Asia,1,,,,False,0,0,0
Armenia,ARM,1992,signed_not_ratified,2018,,,,0,0,0,,,,,,840.21,57.3,0,0,1,1,0,0,0,0,0,0,0,3549000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,,,8.53896490667401,,,,,,Western Asia,1,,,,False,0,0,0
Armenia,ARM,1993,signed_not_ratified,2018,,,,0,0,0,,,2.992,,,792.57,56.8,0,0,1,1,0,0,0,0,0,0,0,3377000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,,12.976256398027,7.76061963335416,,,,0.18737174087270322,-1.4671791964696657,Western Asia,1,,,,False,0,0,0
Armenia,ARM,1994,signed_not_ratified,2018,,,,0,0,0,,,1.396,,,857.39,56.3,0,0,1,1,0,0,0,0,0,0,0,3201000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,,8.25087160207098,4.66621688694975,,,,0.14471012547739395,-1.7767078391618507,Western Asia,1,,,,False,0,0,0
Armenia,ARM,1995,signed_not_ratified,2018,,,,0,0,0,,,1.104,,,932.36,55.7,0,0,1,1,0,0,0,0,0,0,0,3044000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,,6.14479726797333,3.50709423184281,,,,0.15230112792334502,-1.7166658032394253,Western Asia,1,,,,False,0,0,0
Armenia,ARM,1996,signed_not_ratified,2018,,,,0,0,0,,,1.341,,,995.73,55.2,0,0,1,1,0,0,0,1,0,0,0,2987000,,0,0,0.0,0.0,1,1,0,0,-0.65,-0.8,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,,5.82182962191695,3.47695018399624,,,,0.18721651509017959,-1.4681989760674978,Western Asia,1,,,,False,0,0,0
Armenia,ARM,1997,signed_not_ratified,2018,,,,0,0,0,,,1.274,,,1039.08,54.8,0,0,1,1,0,0,0,0,0,0,0,3004000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,GDP parsed from comma-formatted text to numeric.,5.06281568654285,3.08044046602136,,,,0.20104734980781033,-1.3797612311741416,Western Asia,1,,,,False,0,0,0
Armenia,ARM,1998,signed_not_ratified,2018,,,,0,0,0,,,0.92,,,1128.1,54.6,0,0,1,1,0,0,0,1,0,0,0,3044000,,0,0,0.0,0.0,1,1,0,0,-0.93,-0.65,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,GDP parsed from comma-formatted text to numeric.,5.08588751526176,2.89864016374512,,,,0.1531830221032541,-1.7098511591512982,Western Asia,1,,,,False,0,0,0
Armenia,ARM,1999,signed_not_ratified,2018,,,,0,0,0,,,1.152,,,1180.45,54.5,0,0,1,1,0,0,0,0,0,0,0,3068000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,GDP parsed from comma-formatted text to numeric.,4.73734077271292,2.84154951589468,,,,0.19560763155998054,-1.4139763975885755,Western Asia,1,,,,False,0,0,0
Armenia,ARM,2000,signed_not_ratified,2018,,,,0,0,0,,,1.553,,,1229.22,54.5,0,0,1,1,1,0,0,1,1,0,0,3076000,,0,0,0.0,0.0,1,1,0,0,-0.93,-0.85,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,GDP parsed from comma-formatted text to numeric.,4.45897699167872,2.91141445632454,,,,0.25831768853233034,-1.0547308214921016,Western Asia,1,,,,False,0,0,0
Armenia,ARM,2001,signed_not_ratified,2018,,,,0,0,0,,,1.114,,,1351.12,54.3,0,0,1,1,1,0,0,0,0,0,0,3060000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694.0,31.0,296.0,265.0,90.0,0.104741,0.0,GDP parsed from comma-formatted text to numeric.,4.85390799865548,2.85311376029208,,,,0.1866650759782113,-1.4718270119022396,Western Asia,1,,,,False,0,0,0
